timestamp,P_L.9.IS_Light,P_L.9.NE_Light,P_L.9.NW_Light,P_L.9.N_Light,P_L.9.SE_Light,P_L.9.SW_Light,P_L.9.S_Light,P_L.9.W_Light
10/21/15 0:00,0.523531667,0.04422,0.998531667,0.638593333,0.0966,0.220233333,0.062655,0.610916667
10/21/15 1:00,0.347185,0.04301,0.129268333,0.274121667,0.094,0.209628333,0.022441667,0.352251667
10/21/15 2:00,0.34722,0,0.120215,0,0.070978333,0.209805,0.021445,0.042636667
10/21/15 3:00,0.347005,0,0.133535,0,0.112593333,0.197286667,0,0
10/21/15 4:00,0.387331667,0.114238333,0.261093333,0.092481667,0.219591667,0.283928333,0.077618333,0.144176667
10/21/15 5:00,0.501626667,0.0717,0.334345,0.078341667,0.160036667,0.35647,0.133416667,0.133396667
10/21/15 6:00,4.443823333,1.461268333,0.615038333,0.86174,0.981838333,0.470431667,0.595061667,0.561915
10/21/15 7:00,3.178573333,2.293998333,1.729398333,2.196543333,2.422948333,2.134881667,2.104428333,1.797501667
10/21/15 8:00,3.059315,3.291643333,2.86791,3.307286667,2.886371667,3.160315,3.273501667,3.070526667
10/21/15 9:00,2.76312,3.376948333,3.110646667,3.653005,2.04559,3.309746667,2.999623333,3.321035
10/21/15 10:00,2.78479,3.40465,3.112366667,3.741705,2.36398,3.329511667,3.101253333,3.650273333
10/21/15 11:00,2.518223333,3.594886667,3.069958333,3.421858333,2.82662,3.332443333,3.079343333,3.525303333
10/21/15 12:00,3.408458333,3.156308333,2.926626667,3.19602,2.805173333,3.203863333,3.118013333,3.39896
10/21/15 13:00,2.742286667,3.113421667,2.995336667,3.492418333,3.136188333,3.411928333,3.37715,3.395043333
10/21/15 14:00,3.152598333,2.982443333,2.8573,3.635816667,3.232773333,3.315203333,3.23084,3.362365
10/21/15 15:00,2.325955,3.498321667,2.712673333,3.383278333,3.499941667,3.612515,3.283225,3.281305
10/21/15 16:00,2.43492,3.329823333,2.80545,3.293671667,3.365161667,3.668348333,3.167678333,3.328771667
10/21/15 17:00,2.107491667,2.949476667,2.885426667,3.206891667,3.009338333,3.530685,3.211721667,3.181323333
10/21/15 18:00,1.843263333,2.728598333,2.633535,3.05319,2.908768333,3.240115,3.08719,2.673905
10/21/15 19:00,1.678031667,2.629908333,2.457888333,2.859316667,2.378325,2.512813333,2.751831667,2.529703333
10/21/15 20:00,1.650463333,2.418246667,2.231796667,2.470296667,1.789901667,2.461955,2.391093333,1.949475
10/21/15 21:00,1.615548333,1.875275,1.86879,2.07129,1.078216667,1.385486667,2.129628333,1.735163333
10/21/15 22:00,1.46063,1.261366667,1.527831667,1.78708,0.494611667,0.958241667,1.715466667,1.315825
10/21/15 23:00,1.18287,0.962046667,0.888405,1.197696667,0.382478333,0.590686667,1.227286667,0.922795
10/22/15 0:00,0.478686667,0.182776667,0,0.734646667,0.155563333,0.375106667,0.303471667,0.445155
10/22/15 1:00,0.603003333,0.144648333,0,0.161638333,0.08882,0.279123333,0,0.425836667
10/22/15 2:00,0.394785,0,0,0,0.091273333,0.286335,0,0.185493333
10/22/15 3:00,0.348043333,0,0,0,0.073553333,0.287211667,0,0.003046667
10/22/15 4:00,0.355326667,0.082676667,0.143443333,0.083436667,0.211661667,0.418166667,0.161776667,0.100408333
10/22/15 5:00,0.42414,0.066153333,0.135315,0,0.097185,0.340078333,0.090978333,0.056075
10/22/15 6:00,3.904745,1.617775,0.697995,0.853766667,0.686796667,0.466171667,0.647086667,0.732501667
10/22/15 7:00,2.567056667,2.32379,1.966341667,2.177366667,2.218533333,1.77317,2.036936667,1.66865
10/22/15 8:00,3.139435,3.044845,2.91604,3.176706667,2.750195,3.314323333,3.203941667,3.06816
10/22/15 9:00,2.3309,3.24527,3.429883333,3.536556667,3.011835,3.365415,3.395608333,3.400915
10/22/15 10:00,3.164313333,3.150761667,3.420891667,3.691816667,3.416271667,3.260775,3.609843333,3.447931667
10/22/15 11:00,3.274785,2.780288333,3.14266,3.583493333,3.305036667,3.222205,3.527068333,3.542795
10/22/15 12:00,2.00305,2.622538333,3.02936,3.229725,3.039958333,3.11051,3.361951667,3.205316667
10/22/15 13:00,2.844766667,2.808206667,3.385353333,3.501658333,3.087286667,3.321931667,3.401488333,3.249473333
10/22/15 14:00,2.651506667,3.157771667,3.29129,3.534433333,3.16437,3.2933,3.492211667,3.32469
10/22/15 15:00,2.534748333,3.11738,3.285918333,3.389956667,3.16567,3.2923,3.106898333,3.39555
10/22/15 16:00,2.00709,2.939596667,3.207893333,3.253813333,3.367891667,3.324243333,3.090353333,3.348806667
10/22/15 17:00,2.487036667,2.930643333,3.029318333,3.227796667,3.405175,3.434885,3.268986667,3.291936667
10/22/15 18:00,1.808395,2.34885,2.936386667,3.3726,3.141348333,3.199123333,3.218868333,3.012746667
10/22/15 19:00,1.789705,2.182166667,2.78031,3.127476667,2.522068333,2.483576667,3.025833333,2.870905
10/22/15 20:00,1.7831,1.950208333,2.530025,3.014101667,2.002091667,2.144945,2.648223333,2.398808333
10/22/15 21:00,1.787626667,1.476135,2.21922,2.301506667,1.508551667,1.480075,2.335358333,1.750683333
10/22/15 22:00,1.509531667,1.325898333,1.884466667,1.71272,0.96655,1.160945,1.554495,1.403298333
10/22/15 23:00,1.253618333,1.129883333,1.436011667,0.77766,0.453398333,0.87014,0.872933333,0.72465
10/23/15 0:00,0.749416667,0.321068333,0.784743333,0.062713333,0.073161667,0.226835,0.430636667,0.432953333
10/23/15 1:00,0.6515,0.452275,0.528913333,0.11209,0.073653333,0.053788333,0.432028333,0.333535
10/23/15 2:00,0.515543333,0.339508333,0.632676667,0.111501667,0.193593333,0.059665,0.262751667,0.34357
10/23/15 3:00,0.59162,0.393085,0.504215,0.143065,0.07566,0.036813333,0,0.284961667
10/23/15 4:00,0.490563333,0.122698333,0.610936667,0.075136667,0.221523333,0.132031667,0.062851667,0.394706667
10/23/15 5:00,0.43376,0.18961,0.506933333,0.031953333,0.089528333,0.23088,0.092073333,0.075528333
10/23/15 6:00,4.480455,1.343866667,0.992685,0.854768333,0.781468333,0.577111667,0.676935,0.840526667
10/23/15 7:00,3.183656667,2.168536667,2.049941667,2.074438333,2.305201667,2.255178333,1.911466667,2.094885
10/23/15 8:00,1.790923333,3.163601667,2.949516667,3.262483333,3.005746667,3.153133333,3.03855,3.297285
10/23/15 9:00,3.714726667,3.178295,3.299003333,3.241348333,3.190231667,3.285278333,3.350643333,3.279355
10/23/15 10:00,2.9626,3.511836667,3.320426667,3.260861667,3.383166667,3.233123333,3.311246667,3.264673333
10/23/15 11:00,2.832831667,3.212873333,3.09434,3.379431667,3.055761667,3.422213333,3.207496667,3.267241667
10/23/15 12:00,2.783015,3.041993333,2.872291667,3.274318333,2.639688333,3.527756667,3.056425,3.142131667
10/23/15 13:00,3.056486667,3.045216667,3.11037,3.377531667,3.276876667,3.372953333,3.343318333,3.349511667
10/23/15 14:00,2.568676667,2.88123,3.283153333,3.30625,3.230686667,3.18221,3.537035,3.350201667
10/23/15 15:00,1.881956667,3.128671667,3.203068333,3.339995,3.400126667,3.183968333,3.54469,3.290411667
10/23/15 16:00,2.607631667,3.486693333,3.002146667,3.155526667,3.419536667,3.276486667,3.43162,3.326675
10/23/15 17:00,2.605391667,3.234645,3.065433333,3.440491667,3.14201,2.99928,2.879103333,3.227633333
10/23/15 18:00,1.694963333,2.47598,2.674025,3.068415,2.19739,2.784261667,2.378343333,2.136993333
10/23/15 19:00,1.667948333,1.981993333,2.634688333,2.823596667,1.77551,2.322265,1.87619,2.088648333
10/23/15 20:00,1.629961667,1.355153333,2.0018,2.414081667,1.478905,1.828238333,1.769566667,1.83512
10/23/15 21:00,1.28057,0.901938333,1.349041667,1.493868333,0.939198333,1.354121667,1.193688333,1.112748333
10/23/15 22:00,0.912338333,0.552653333,1.136351667,1.22881,0.720468333,0.765315,0.861796667,0.703728333
10/23/15 23:00,0.877608333,0.57307,0.833593333,0.77887,0.673435,0.388145,0.513208333,0.496011667
10/24/15 0:00,0.416348333,0.211465,0.246893333,0.471111667,0.083771667,0.331953333,0,0.125525
10/24/15 1:00,0.347908333,0.311251667,0.097305,0.510236667,0.091425,0.041485,0,0
10/24/15 2:00,0.348075,0,0,0,0.089015,0.054663333,0.002538333,0
10/24/15 3:00,0.348,0,0,0,0.099488333,0.055681667,0,0
10/24/15 4:00,0.347381667,0,0,0,0.081346667,0.05566,0,0
10/24/15 5:00,0.416426667,0.110156667,0.220296667,0.072031667,0.248346667,0.183296667,0.121951667,0.086016667
10/24/15 6:00,3.579301667,0,0.134221667,0,0.10724,0.057773333,0,0
10/24/15 7:00,0.490948333,0.0266,0.16035,0,0.083706667,0.049608333,0,0.251323333
10/24/15 8:00,1.032903333,0.34629,0.22258,0.16506,0.099588333,0.083161667,0.00252,0.566158333
10/24/15 9:00,1.119171667,0.609826667,0.347713333,0.379356667,0.089103333,0.318421667,0.273865,0.44873
10/24/15 10:00,1.492736667,1.090215,0.566526667,1.104046667,0.089668333,0.735175,0.36379,0.781845
10/24/15 11:00,1.401468333,1.385806667,0.730368333,1.061931667,0.453203333,0.846293333,0.812928333,1.15788
10/24/15 12:00,1.6353,1.016118333,0.826058333,0.999061667,0.205465,0.961171667,0.719138333,1.03846
10/24/15 13:00,1.438298333,1.452221667,1.2784,1.197191667,0.391213333,0.90602,0.783165,1.21881
10/24/15 14:00,1.645081667,1.445021667,1.325665,1.568768333,0.638376667,1.078313333,0.893223333,1.445775
10/24/15 15:00,1.801878333,1.397711667,1.349376667,1.48227,0.471468333,1.135725,0.937461667,1.052736667
10/24/15 16:00,1.614805,1.712495,1.248206667,1.443473333,0.273673333,1.028533333,0.559155,1.098328333
10/24/15 17:00,1.35309,1.553673333,1.243131667,1.454375,0.099725,1.037928333,0.462201667,0.994886667
10/24/15 18:00,1.180098333,1.090828333,1.312935,1.326095,0.091501667,0.891761667,0.50902,0.754455
10/24/15 19:00,1.005685,1.02815,1.397873333,1.14512,0.155155,0.781563333,0.374001667,0.907165
10/24/15 20:00,0.712785,0.46953,1.262343333,1.012813333,0.145133333,0.58621,0.373656667,0.908646667
10/24/15 21:00,0.47285,0.541935,0.834901667,0.748496667,0.105271667,0.447055,0.018048333,0.573218333
10/24/15 22:00,0.680838333,0.385895,0.2143,0.647133333,0.136698333,0.514566667,0.138025,0.480433333
10/24/15 23:00,0.445135,0.390053333,0.215978333,0.348733333,0.271428333,0.188771667,0.083161667,0.08215
10/25/15 0:00,0.34749,0,0.13022,0,0.09945,0.052498333,0,0
10/25/15 1:00,0.347518333,0,0.136876667,0,0.08127,0.068356667,0,0
10/25/15 2:00,0.346966667,0,0.152933333,0,0.104901667,0.055056667,0,0
10/25/15 3:00,0.347636667,0,0.129553333,0,0.080685,0.063065,0,0
10/25/15 4:00,0.423015,0.096541667,0.20621,0.067716667,0.148433333,0.119745,0.110643333,0.105506667
10/25/15 5:00,0.345528333,0,0,0,0.091936667,0.052053333,0,0
10/25/15 6:00,0.468163333,0,0,0,0.088493333,0.055073333,0,0
10/25/15 7:00,0.347125,0,0,0,0.098671667,0.063668333,0,0
10/25/15 8:00,0.582736667,0.05293,0.56201,0.096541667,0.081426667,0.344611667,0.071446667,0.137055
10/25/15 9:00,0.653256667,0.490276667,0.53645,0.209138333,0.073865,0.417113333,0.106761667,0.397675
10/25/15 10:00,0.849823333,0.733358333,0.599728333,0.482908333,0.102676667,1.194923333,0.331953333,0.600881667
10/25/15 11:00,0.911566667,0.823515,0.563006667,0.47575,0.102615,1.23535,0.131758333,0.90274
10/25/15 12:00,1.063033333,0.75287,0.950316667,0.508343333,0.084315,1.127075,0.194336667,1.099551667
10/25/15 13:00,1.237798333,0.704711667,1.061195,0.758373333,0.098903333,1.270838333,0.44502,1.569905
10/25/15 14:00,1.309881667,1.013558333,1.607576667,1.08275,0.091543333,1.212255,0.552068333,1.516361667
10/25/15 15:00,1.111773333,1.182283333,1.355838333,1.3839,0.100156667,0.996376667,0.554571667,1.265155
10/25/15 16:00,1.341393333,1.404336667,1.69648,1.362095,0.07849,1.077736667,0.734818333,1.752556667
10/25/15 17:00,1.191208333,0.798495,1.518481667,1.405013333,0.091426667,0.749086667,0.257341667,1.305158333
10/25/15 18:00,0.889111667,0.37975,0.837615,0.809451667,0.085938333,0.93736,0.06344,0.977991667
10/25/15 19:00,0.691618333,0.168245,0.574943333,0.300838333,0.089335,0.716078333,0.048125,0.610153333
10/25/15 20:00,0.828335,0.210138333,0.280565,0,0.094081667,1.003573333,0.007578333,0.707943333
10/25/15 21:00,0.426051667,0.053945,0.200725,0,0.086736667,0.916315,0.081973333,0.34018
10/25/15 22:00,0.498906667,0.121971667,0.239001667,0.055448333,0.091168333,0.980085,0.087401667,0.411153333
10/25/15 23:00,0.676816667,0.305881667,0.40127,0.097305,0.158923333,1.107925,0.134295,0.57502
10/26/15 0:00,0.45045,0.057191667,0.136483333,0,0,1.00119,0.19791,0.262756667
10/26/15 1:00,0.427788333,0.061426667,0.119105,0,0,0.73702,0.04502,0.098395
10/26/15 2:00,0.609138333,0.072166667,0.13303,0,0,0.89836,0.090175,0.247991667
10/26/15 3:00,0.428451667,0.0517,0.114358333,0,0,0.46844,0.042871667,0.101931667
10/26/15 4:00,0.585585,0.091386667,0.228315,0,0.201658333,0.549805,0.184805,0.24989
10/26/15 5:00,0.579683333,0.174533333,0.193455,0,0.168148333,0.850701667,0.072581667,0.23663
10/26/15 6:00,6.250686667,1.69877,0.926275,1.053926667,0.831445,1.3125,0.940313333,0.906721667
10/26/15 7:00,1.72441,2.371776667,2.061051667,2.131451667,2.2008,2.182365,2.168613333,1.666131667
10/26/15 8:00,3.333225,3.140786667,2.938538333,3.221426667,3.221763333,3.120856667,3.286058333,3.021151667
10/26/15 9:00,3.440158333,3.258478333,3.308431667,3.611353333,2.967896667,3.255788333,3.330176667,3.645525
10/26/15 10:00,2.606153333,3.21639,3.402015,3.476951667,2.801975,3.292381667,3.376955,3.610006667
10/26/15 11:00,2.422466667,3.569948333,3.131131667,3.469161667,3.153961667,3.15082,3.532023333,3.367778333
10/26/15 12:00,3.675818333,3.328046667,3.021506667,3.156976667,2.86457,3.175705,3.293981667,3.171578333
10/26/15 13:00,3.63396,3.161991667,3.263655,3.415976667,2.705876667,3.267583333,3.528233333,3.385383333
10/26/15 14:00,2.052463333,3.289986667,3.274143333,3.538945,2.920841667,3.158401667,3.389651667,3.375785
10/26/15 15:00,2.906448333,3.261193333,3.37778,3.523476667,2.975155,3.151196667,3.392131667,3.459356667
10/26/15 16:00,2.864963333,3.448851667,3.282128333,3.59939,3.394821667,3.269103333,3.51533,3.137103333
10/26/15 17:00,2.284355,3.332536667,3.279431667,3.675925,3.29935,3.165943333,3.604788333,3.243731667
10/26/15 18:00,1.832033333,3.20381,3.078425,3.663363333,2.384838333,2.798025,3.13051,3.081015
10/26/15 19:00,1.699468333,2.426035,2.736871667,3.415876667,2.103408333,2.580343333,2.895366667,2.921343333
10/26/15 20:00,1.699301667,2.037201667,2.428148333,3.136501667,1.832961667,2.14143,2.799408333,2.442915
10/26/15 21:00,1.636226667,1.231835,2.025788333,2.327421667,1.27912,1.285881667,2.345428333,1.814455
10/26/15 22:00,1.541788333,1.127386667,1.73908,1.639495,0.795821667,1.083961667,1.758201667,1.188405
10/26/15 23:00,0.922691667,0.731716667,0.983353333,1.116546667,0.250003333,0.785768333,0.800215,0.484861667
10/27/15 0:00,0.423375,0.258493333,0.261701667,0.62699,0.081498333,0.232791667,0.32646,0.129003333
10/27/15 1:00,0.497575,0.072263333,0.13074,0.049881667,0.099806667,0,0.326391667,0
10/27/15 2:00,0.481775,0.168223333,0.172715,0.29148,0.172813333,0,0.380605,0
10/27/15 3:00,0.374351667,0.145761667,0.0657,0.264215,0.09381,0.038826667,0.041915,0.066388333
10/27/15 4:00,0.347928333,0,0,0,0.091676667,0.002578333,0,0
10/27/15 5:00,0.43092,0.11725,0,0,0.127246667,0.238711667,0.080195,0.113691667
10/27/15 6:00,4.048418333,1.281566667,0.57705,0.720055,0.42596,0.435763333,0.470298333,0.749806667
10/27/15 7:00,2.240843333,2.2566,1.948788333,2.00671,1.890415,1.79033,2.001321667,1.570431667
10/27/15 8:00,2.615396667,3.198238333,2.961135,3.167718333,2.773006667,3.165545,3.182866667,2.931501667
10/27/15 9:00,2.995581667,3.054043333,3.368141667,3.378145,3.30475,3.373755,3.358966667,3.373228333
10/27/15 10:00,3.381511667,3.043946667,3.380526667,3.512185,3.24346,3.467376667,3.404026667,3.57688
10/27/15 11:00,2.489291667,3.231756667,3.432545,3.402991667,2.924721667,3.387146667,3.489628333,3.454045
10/27/15 12:00,2.58276,3.142401667,3.030548333,3.030506667,2.993263333,3.25305,3.323833333,3.317173333
10/27/15 13:00,3.877188333,3.52574,3.433986667,3.464918333,3.444251667,3.531736667,3.48945,3.386326667
10/27/15 14:00,2.753788333,3.341168333,3.415306667,3.640055,3.36643,3.501358333,3.35252,3.45707
10/27/15 15:00,2.419626667,3.52371,3.089335,3.662831667,3.264705,3.347345,3.630766667,3.500996667
10/27/15 16:00,2.80157,3.55867,3.198383333,3.627211667,3.280901667,3.54512,3.470551667,3.41465
10/27/15 17:00,2.403713333,3.236475,3.021168333,3.38526,3.441265,3.411351667,3.401878333,3.355466667
10/27/15 18:00,1.677371667,3.047068333,2.976956667,3.259688333,3.119338333,3.241213333,3.28127,3.124555
10/27/15 19:00,1.677481667,2.532476667,2.697556667,3.021755,2.468473333,2.885861667,2.950023333,2.612363333
10/27/15 20:00,1.680765,2.434885,2.68807,2.932441667,1.969216667,2.75107,2.861726667,2.257088333
10/27/15 21:00,1.63332,2.009945,2.34918,2.218303333,1.394748333,1.996606667,2.305823333,1.463458333
10/27/15 22:00,1.560505,1.383595,2.255181667,1.57924,0.992085,1.324685,1.361796667,1.36219
10/27/15 23:00,1.090846667,0.768378333,1.495965,0.871346667,0.834196667,0.704095,0.975113333,0.904606667
10/28/15 0:00,0.635545,0.2134,0.750103333,0.158983333,0.092068333,0.454141667,0.09131,0.447678333
10/28/15 1:00,0.348716667,0,0.12881,0.00252,0.083748333,0,0,0
10/28/15 2:00,0.348566667,0,0.13074,0,0.089003333,0.00252,0,0
10/28/15 3:00,0.425833333,0,0.15146,0,0.091756667,0.077713333,0.072853333,0
10/28/15 4:00,0.34857,0.016581667,0.130591667,0,0.092106667,0,0,0
10/28/15 5:00,0.455936667,0.112828333,0.521901667,0,0.246081667,0.307073333,0.206525,0.19615
10/28/15 6:00,4.489416667,1.427308333,1.133656667,0.88449,0.648571667,0.523708333,0.41541,0.677595
10/28/15 7:00,2.771938333,2.146206667,2.106115,2.107806667,2.316993333,2.222948333,1.932961667,2.022953333
10/28/15 8:00,2.397575,3.49022,2.975778333,3.189295,2.973081667,3.310353333,3.201466667,2.965385
10/28/15 9:00,2.62488,3.315021667,3.221406667,3.14215,3.164395,3.343476667,3.438356667,3.03604
10/28/15 10:00,2.753966667,3.331075,3.150776667,3.201775,2.970895,3.199631667,3.363673333,3.322548333
10/28/15 11:00,2.234611667,3.261516667,3.349588333,3.341296667,3.177126667,3.296031667,3.513868333,3.458071667
10/28/15 12:00,2.578345,3.038925,3.052261667,3.234455,2.919856667,3.354243333,3.28201,2.9772
10/28/15 13:00,3.34098,3.180493333,3.235258333,3.367768333,3.329905,3.378205,3.672738333,3.254378333
10/28/15 14:00,2.783148333,3.144198333,3.391976667,3.609223333,3.135486667,3.34746,3.623751667,3.309863333
10/28/15 15:00,2.31131,3.124451667,3.302265,3.60297,3.376253333,3.359141667,3.728125,3.640551667
10/28/15 16:00,2.355488333,3.362853333,3.340391667,3.44295,3.206076667,3.210533333,3.611051667,3.497975
10/28/15 17:00,2.404283333,3.100213333,3.447323333,3.312263333,3.201213333,3.284528333,3.587011667,3.118593333
10/28/15 18:00,1.683653333,3.125071667,3.289826667,3.133476667,2.873921667,3.077305,3.416351667,2.844451667
10/28/15 19:00,1.761483333,2.842146667,2.870018333,2.9467,2.1643,2.846286667,2.918336667,2.654646667
10/28/15 20:00,1.76461,2.581803333,2.775956667,2.823666667,1.790665,2.455368333,2.875111667,2.378166667
10/28/15 21:00,1.71518,2.166253333,2.253573333,2.4133,1.26225,2.177396667,2.018733333,2.192576667
10/28/15 22:00,1.557005,1.277616667,1.959453333,2.21461,1.164745,1.415916667,1.486431667,1.892026667
10/28/15 23:00,1.363006667,0.838981667,1.854375,1.540016667,0.849983333,1.096623333,1.13373,1.363638333
10/29/15 0:00,0.598145,0.311463333,0.598066667,0.763615,0.073475,0.39994,0,0.523378333
10/29/15 1:00,0.499081667,0.297185,0.124708333,0.461756667,0.083478333,0.795858333,0,0.392516667
10/29/15 2:00,0.528455,0.182988333,0.137793333,0.220528333,0.075876667,0.237261667,0,0.33888
10/29/15 3:00,0.451055,0.507818333,0.133575,0.224495,0.094313333,0.068335,0,0.134201667
10/29/15 4:00,0.390253333,0.468285,0.252583333,0.399025,0.248596667,0.182168333,0.084471667,0.09457
10/29/15 5:00,0.519895,0.046075,0.130531667,0,0.094296667,0.216643333,0.118066667,0.127886667
10/29/15 6:00,3.799938333,1.20154,0.846543333,0.975098333,0.41147,0.368378333,0.49912,0.764005
10/29/15 7:00,2.68719,2.466636667,2.08338,2.671741667,2.143593333,1.870796667,2.064705,1.884411667
10/29/15 8:00,2.781643333,3.196311667,3.04604,3.511153333,2.764001667,3.38061,3.144805,3.02459
10/29/15 9:00,3.305371667,3.2201,3.144126667,3.717986667,2.909086667,3.248301667,3.134311667,3.217483333
10/29/15 10:00,3.03908,3.35141,3.204791667,3.680958333,3.268408333,3.176325,3.270291667,3.42818
10/29/15 11:00,3.278538333,3.695276667,3.077931667,3.709178333,3.420298333,3.389373333,3.299526667,3.543435
10/29/15 12:00,2.096523333,3.205976667,2.935133333,3.521586667,2.635723333,3.19066,3.254153333,3.181755
10/29/15 13:00,4.428063333,3.329373333,3.145366667,3.523688333,2.966351667,3.417971667,3.579135,3.446015
10/29/15 14:00,2.556868333,3.327441667,3.086388333,3.395993333,2.994386667,3.420413333,3.652913333,3.456821667
10/29/15 15:00,2.023795,3.449688333,3.113598333,3.599433333,3.184025,3.363346667,3.602078333,3.289826667
10/29/15 16:00,2.585648333,3.635738333,3.093515,3.567895,3.300453333,3.353013333,3.544605,3.352718333
10/29/15 17:00,2.576113333,3.465831667,3.018888333,3.571151667,3.338676667,3.227538333,3.337248333,3.260506667
10/29/15 18:00,1.947126667,3.08701,2.947183333,3.327621667,2.463475,3.20088,3.05861,3.160408333
10/29/15 19:00,1.86959,2.667658333,2.703316667,3.05189,1.96424,3.016998333,2.711251667,2.926615
10/29/15 20:00,1.77906,2.335586667,2.559313333,2.796641667,1.373221667,2.60034,2.34478,2.473966667
10/29/15 21:00,1.672565,2.037911667,2.272011667,2.630411667,0.557735,1.983216667,1.850043333,2.170308333
10/29/15 22:00,1.622113333,1.653323333,1.828515,2.19838,0.162425,1.843108333,1.222621667,1.911738333
10/29/15 23:00,1.393165,1.412993333,1.598828333,1.755701667,0.361811667,1.307303333,1.054826667,1.46619
10/30/15 0:00,0.798478333,1.188288333,1.008765,1.542283333,0.1491,0.77908,0.245251667,1.196686667
10/30/15 1:00,0.485173333,1.413633333,0.700491667,1.11477,0.083591667,0.390958333,0.080566667,0.150275
10/30/15 2:00,0.527831667,1.429398333,0.765426667,0.769336667,0.080896667,0.41945,0.095406667,0.254076667
10/30/15 3:00,0.348471667,1.503771667,0.394356667,0.388008333,0.086538333,0.261571667,0.073106667,0
10/30/15 4:00,0.347153333,1.170701667,0.63367,0.88793,0.087948333,0.052266667,0.00252,0.055721667
10/30/15 5:00,0.47512,1.084058333,0.809495,1.148811667,0.205368333,0.281641667,0.178923333,0.131173333
10/30/15 6:00,4.475023333,2.039238333,1.009986667,1.625451667,0.464863333,0.329998333,0.610215,0.387793333
10/30/15 7:00,2.32963,2.16662,2.098061667,2.33352,2.137893333,1.900373333,2.148905,1.423538333
10/30/15 8:00,2.47528,2.925055,2.93201,3.226308333,2.756951667,3.096483333,3.313983333,2.953771667
10/30/15 9:00,4.387985,2.879318333,2.982981667,3.320026667,2.93767,3.070276667,3.429008333,3.034043333
10/30/15 10:00,3.2611,2.812793333,2.948808333,3.456351667,2.964336667,3.085605,3.468285,3.02182
10/30/15 11:00,1.941536667,3.257048333,3.128226667,3.451598333,3.234026667,3.583068333,3.313241667,3.416875
10/30/15 12:00,3.111641667,2.69996,2.984066667,3.226803333,3.073186667,3.121486667,3.240716667,3.128275
10/30/15 13:00,3.46875,3.032421667,3.23127,3.560136667,3.379668333,3.467443333,3.480488333,3.390823333
10/30/15 14:00,2.65604,3.483921667,3.320566667,3.558788333,3.195251667,3.408186667,3.28863,3.511488333
10/30/15 15:00,2.137658333,3.448901667,3.261351667,3.372515,3.262423333,3.171383333,3.130431667,3.66803
10/30/15 16:00,3.033645,3.14088,3.16082,3.43777,3.150641667,3.28633,3.307991667,3.437856667
10/30/15 17:00,2.393673333,2.922408333,3.103745,3.32272,3.265255,3.216466667,3.091386667,2.928256667
10/30/15 18:00,1.685736667,2.48463,2.84361,3.12516,2.377635,2.895023333,2.64084,2.556643333
10/30/15 19:00,1.69967,2.241425,2.474101667,2.786036667,1.938316667,2.388205,2.18918,2.292616667
10/30/15 20:00,1.732931667,1.985313333,2.089636667,2.668266667,1.481228333,2.068278333,1.811481667,1.994546667
10/30/15 21:00,1.642266667,1.120821667,1.680426667,2.136148333,0.857485,1.08219,1.299861667,1.700803333
10/30/15 22:00,1.316626667,1.094278333,1.22449,1.755721667,0.602308333,0.59076,0.937946667,1.01828
10/30/15 23:00,-3.33E+28,0.808906667,0.855525,1.382735,-3.33E+28,-1.67E+28,-1.67E+28,-3.33E+28
10/31/15 0:00,0.495525,0.28721,0,0.669493333,0.096696667,0,0.182656667,0.046991667
10/31/15 1:00,0.348453333,0.331096667,0,0.620313333,0.084155,0.00252,0,0
10/31/15 2:00,0.348185,0.122871667,0,0.536583333,0.065743333,0,0,0
10/31/15 3:00,0.345916667,0,0,0.084431667,0.092033333,0,0.00252,0
10/31/15 4:00,0.463731667,0.258316667,0.124396667,0.220706667,0.215428333,0.14332,0.116095,0.104221667
10/31/15 5:00,0.364163333,0.017908333,0.066933333,0.214535,0.073941667,0,0,0.002578333
10/31/15 6:00,3.296525,0,0,0,0.100098333,0.00252,0.002538333,0
10/31/15 7:00,0.88627,0.056913333,0,0,0.109553333,0,0.055271667,0.383145
10/31/15 8:00,0.9389,0.184435,0,0,0.094198333,0.00252,0.33111,0.362206667
10/31/15 9:00,1.569725,0.484936667,0.248981667,0.292523333,0.093381667,0.314433333,0.417013333,0.766815
10/31/15 10:00,1.256271667,1.002343333,0.420838333,0.953593333,0.59297,0.261445,0.630808333,0.598801667
10/31/15 11:00,1.639751667,1.346031667,0.55519,1.296973333,0.292891667,0.32431,0.690996667,0.79742
10/31/15 12:00,1.628901667,1.139121667,0.546721667,1.132145,0.10242,0.765566667,0.925763333,1.021801667
10/31/15 13:00,1.881038333,1.05354,0.858591667,1.574063333,1.46772,1.881393333,1.767711667,1.77168
10/31/15 14:00,1.605215,1.442933333,1.440101667,1.843065,0.09672,1.333961667,0.77467,1.977111667
10/31/15 15:00,1.920425,2.154456667,1.09522,1.898556667,0.602288333,1.479551667,1.018885,1.342128333
10/31/15 16:00,1.544886667,1.355048333,0.750828333,1.362131667,0.227893333,1.11252,1.082171667,1.169686667
10/31/15 17:00,1.743515,1.275081667,0.888258333,1.161818333,0.306506667,0.780856667,0.875495,0.874101667
10/31/15 18:00,1.208593333,1.114838333,0.899645,1.192133333,0.179375,0.62859,0.63117,0.85602
10/31/15 19:00,0.825235,0.822203333,1.058806667,1.146251667,0.09691,0.512695,0.609335,0.876291667
